Report_Version:1.0.9.4,Project_Name : DIT_NewMember_Demo_version
ITEM,STATUS,VALUE,UCL,LCL,RESULT,SPEC_NAME,DATE_TIME,OBJ_NAME,COMMENT,OTHERS
Shading,1,0,0,0,Fail,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Yc,1,129.964315,220,100,PASS,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Y1,1,116.726359,110,74,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Y2,1,115.954346,110,74,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Y3,1,116.359599,110,74,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Y4,1,115.878947,110,74,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Diff,1,1.000000,20,0,PASS,DataSetDITCameraTestAppCameraSpec.spe,20200918112152
Shading_FileName,0,0,0,0,PASS,,,,,C:\Users\henry4_lin\source\repos\opencv_try\x64\Release\shadingOK.JPG
Shading_DrawImg,0,0,0,0,PASS,,,,,C:\Users\henry4_lin\source\repos\opencv_try\x64\Release\ASUS_Camera_Reports_DLL\20200918\TFXXXT_0000\TFXXXT_0000-20200918112151-Fail-Shading-Debug.jpg
