Report_Version:1.0.9.4,Project_Name : DIT_NewMember_Demo_version
ITEM,STATUS,VALUE,UCL,LCL,RESULT,SPEC_NAME,DATE_TIME,OBJ_NAME,COMMENT,OTHERS
Shading,1,0,0,0,Fail,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Yc,1,129.964315,0,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Y1,1,116.726359,110,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Y2,1,115.954346,110,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Y3,1,116.359599,110,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Y4,1,115.878947,110,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Diff,1,1.000000,0,0,FAIL,DataSetDITCameraTestAppCameraSpec.spe,20200918111919
Shading_FileName,0,0,0,0,PASS,,,,,C:\Users\henry4_lin\source\repos\opencv_try\x64\Release\SHADINGOK.JPG
Shading_DrawImg,0,0,0,0,PASS,,,,,C:\Users\henry4_lin\source\repos\opencv_try\x64\Release\ASUS_Camera_Reports_DLL\20200918\TFXXXT_0000\TFXXXT_0000-20200918111919-Fail-Shading-Debug.jpg
